strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.identifier,PE.openInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.identifier,CE.openInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,Data_Timestamp,Timestamp
22800,16-May-2024,22800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22800.00,4136.0,650.0,27.54,640.0,22163.4,22800,16-May-2024,OPTIDXNIFTY16-05-2024CE22800.00,214470,679950,17.49,1.75,14-May-2024 11:27:47,"14/05/2024, 11:29"
22850,16-May-2024,22850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22850.00,986.0,69.0,28.77,683.35,22163.4,22850,16-May-2024,OPTIDXNIFTY16-05-2024CE22850.00,67904,259421,18.41,1.6,14-May-2024 11:27:47,"14/05/2024, 11:29"
22900,16-May-2024,22900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22900.00,1474.0,641.0,23.82,730.55,22163.4,22900,16-May-2024,OPTIDXNIFTY16-05-2024CE22900.00,124458,379144,19.35,1.5,14-May-2024 11:27:47,"14/05/2024, 11:29"
22950,16-May-2024,22950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22950.00,618.0,0.0,0.0,0.0,22163.4,22950,16-May-2024,OPTIDXNIFTY16-05-2024CE22950.00,36963,100638,20.05,1.35,14-May-2024 11:27:47,"14/05/2024, 11:29"
23000,16-May-2024,23000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23000.00,3507.0,1112.0,33.98,841.15,22163.4,23000,16-May-2024,OPTIDXNIFTY16-05-2024CE23000.00,252417,513760,21.18,1.3,14-May-2024 11:27:47,"14/05/2024, 11:29"
23050,16-May-2024,23050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23050.00,130.0,6.0,28.64,862.0,22163.4,23050,16-May-2024,OPTIDXNIFTY16-05-2024CE23050.00,22546,58796,22.19,1.3,14-May-2024 11:27:47,"14/05/2024, 11:29"
23100,16-May-2024,23100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23100.00,1519.0,5.0,37.11,925.0,22163.4,23100,16-May-2024,OPTIDXNIFTY16-05-2024CE23100.00,56987,132534,23.18,1.2,14-May-2024 11:27:47,"14/05/2024, 11:29"
23150,16-May-2024,23150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23150.00,126.0,13.0,40.74,980.0,22163.4,23150,16-May-2024,OPTIDXNIFTY16-05-2024CE23150.00,18894,46968,24.15,1.2,14-May-2024 11:27:47,"14/05/2024, 11:29"
23200,16-May-2024,23200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23200.00,228.0,5.0,36.53,1017.8,22163.4,23200,16-May-2024,OPTIDXNIFTY16-05-2024CE23200.00,75747,218985,25.1,1.15,14-May-2024 11:27:47,"14/05/2024, 11:29"
23250,16-May-2024,23250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23250.00,11.0,0.0,0.0,0.0,22163.4,23250,16-May-2024,OPTIDXNIFTY16-05-2024CE23250.00,17969,24758,26.16,1.1,14-May-2024 11:27:47,"14/05/2024, 11:29"
23300,16-May-2024,23300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23300.00,88.0,1.0,52.69,1149.95,22163.4,23300,16-May-2024,OPTIDXNIFTY16-05-2024CE23300.00,45885,146088,27.08,1.1,14-May-2024 11:27:47,"14/05/2024, 11:29"
23350,16-May-2024,23350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23350.00,22.0,0.0,0.0,0.0,22163.4,23350,16-May-2024,OPTIDXNIFTY16-05-2024CE23350.00,16076,33582,27.98,1.0,14-May-2024 11:27:47,"14/05/2024, 11:29"
23400,16-May-2024,23400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23400.00,38.0,0.0,0.0,0.0,22163.4,23400,16-May-2024,OPTIDXNIFTY16-05-2024CE23400.00,37121,72799,28.85,1.0,14-May-2024 11:27:47,"14/05/2024, 11:29"
23450,16-May-2024,23450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23450.00,54.0,1.0,57.66,1300.0,22163.4,23450,16-May-2024,OPTIDXNIFTY16-05-2024CE23450.00,15464,33649,30.2,1.05,14-May-2024 11:27:47,"14/05/2024, 11:29"
23500,16-May-2024,23500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23500.00,205.0,8.0,76.79,1411.6,22163.4,23500,16-May-2024,OPTIDXNIFTY16-05-2024CE23500.00,130715,266017,30.73,0.95,14-May-2024 11:27:47,"14/05/2024, 11:29"
23550,16-May-2024,23550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23550.00,36.0,2.0,57.97,1392.05,22163.4,23550,16-May-2024,OPTIDXNIFTY16-05-2024CE23550.00,5527,23413,31.91,1.0,14-May-2024 11:27:47,"14/05/2024, 11:29"
23600,16-May-2024,23600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23600.00,39.0,0.0,0.0,0.0,22163.4,23600,16-May-2024,OPTIDXNIFTY16-05-2024CE23600.00,30606,56945,32.73,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
23650,16-May-2024,23650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23650.00,37.0,0.0,0.0,0.0,22163.4,23650,16-May-2024,OPTIDXNIFTY16-05-2024CE23650.00,7895,23206,33.73,0.95,14-May-2024 11:27:47,"14/05/2024, 11:29"
23700,16-May-2024,23700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23700.00,51.0,0.0,0.0,0.0,22163.4,23700,16-May-2024,OPTIDXNIFTY16-05-2024CE23700.00,35409,90318,34.53,0.85,14-May-2024 11:27:47,"14/05/2024, 11:29"
23750,16-May-2024,23750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23750.00,32.0,1.0,74.56,1621.65,22163.4,23750,16-May-2024,OPTIDXNIFTY16-05-2024CE23750.00,7359,23865,36.09,1.0,14-May-2024 11:27:47,"14/05/2024, 11:29"
23800,16-May-2024,23800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23800.00,33.0,0.0,0.0,0.0,22163.4,23800,16-May-2024,OPTIDXNIFTY16-05-2024CE23800.00,19203,40121,36.89,0.95,14-May-2024 11:27:47,"14/05/2024, 11:29"
23850,16-May-2024,23850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23850.00,30.0,0.0,0.0,0.0,22163.4,23850,16-May-2024,OPTIDXNIFTY16-05-2024CE23850.00,7536,14331,38.06,1.0,14-May-2024 11:27:47,"14/05/2024, 11:29"
23900,16-May-2024,23900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23900.00,28.0,0.0,0.0,0.0,22163.4,23900,16-May-2024,OPTIDXNIFTY16-05-2024CE23900.00,15949,26776,38.84,0.95,14-May-2024 11:27:47,"14/05/2024, 11:29"
23950,16-May-2024,23950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23950.00,30.0,0.0,0.0,0.0,22163.4,23950,16-May-2024,OPTIDXNIFTY16-05-2024CE23950.00,7811,16549,40.02,0.95,14-May-2024 11:27:47,"14/05/2024, 11:29"
24000,16-May-2024,24000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24000.00,36.0,1.0,68.86,1836.2,22163.4,24000,16-May-2024,OPTIDXNIFTY16-05-2024CE24000.00,111684,131784,40.57,0.85,14-May-2024 11:27:47,"14/05/2024, 11:29"
24050,16-May-2024,24050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24050.00,37.0,1.0,68.59,1882.8,22163.4,24050,16-May-2024,OPTIDXNIFTY16-05-2024CE24050.00,9361,16436,41.74,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24100,16-May-2024,24100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24100.00,60.0,0.0,0.0,0.0,22163.4,24100,16-May-2024,OPTIDXNIFTY16-05-2024CE24100.00,14172,26840,42.48,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24150,16-May-2024,24150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24150.00,68.0,0.0,0.0,0.0,22163.4,24150,16-May-2024,OPTIDXNIFTY16-05-2024CE24150.00,1876,2401,43.43,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24200,16-May-2024,24200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24200.00,53.0,0.0,0.0,0.0,22163.4,24200,16-May-2024,OPTIDXNIFTY16-05-2024CE24200.00,7681,7451,44.37,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24250,16-May-2024,24250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24250.00,64.0,0.0,0.0,0.0,22163.4,24250,16-May-2024,OPTIDXNIFTY16-05-2024CE24250.00,12165,11788,45.07,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24300,16-May-2024,24300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24300.00,32.0,0.0,0.0,0.0,22163.4,24300,16-May-2024,OPTIDXNIFTY16-05-2024CE24300.00,14676,16941,46.25,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24350,16-May-2024,24350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24350.00,42.0,0.0,0.0,0.0,22163.4,24350,16-May-2024,OPTIDXNIFTY16-05-2024CE24350.00,10179,12384,46.93,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24400,16-May-2024,24400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24400.00,34.0,0.0,0.0,0.0,22163.4,24400,16-May-2024,OPTIDXNIFTY16-05-2024CE24400.00,38386,23981,47.86,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24450,16-May-2024,24450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24450.00,36.0,0.0,0.0,0.0,22163.4,24450,16-May-2024,OPTIDXNIFTY16-05-2024CE24450.00,18744,15853,48.78,0.9,14-May-2024 11:27:47,"14/05/2024, 11:29"
24500,16-May-2024,24500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24500.00,22.0,0.0,0.0,0.0,22163.4,24500,16-May-2024,OPTIDXNIFTY16-05-2024CE24500.00,140403,97332,49.14,0.8,14-May-2024 11:27:47,"14/05/2024, 11:29"
20200,16-May-2024,20200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20200.00,62271.0,72805.0,46.28,0.7,22161.0,20200,16-May-2024,OPTIDXNIFTY16-05-2024CE20200.00,0,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20250,16-May-2024,20250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20250.00,91321.0,29095.0,46.7,0.95,22163.4,20250,16-May-2024,OPTIDXNIFTY16-05-2024CE20250.00,82,8,0.0,1915.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
20300,16-May-2024,20300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20300.00,57430.0,54865.0,45.3,0.85,22163.4,20300,16-May-2024,OPTIDXNIFTY16-05-2024CE20300.00,78,2,0.0,1813.25,14-May-2024 11:28:47,"14/05/2024, 11:30"
20350,16-May-2024,20350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20350.00,2799.0,7897.0,44.69,1.05,22163.4,20350,16-May-2024,OPTIDXNIFTY16-05-2024CE20350.00,79,5,0.0,1752.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
20400,16-May-2024,20400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20400.00,10291.0,22787.0,43.56,0.9,22163.4,20400,16-May-2024,OPTIDXNIFTY16-05-2024CE20400.00,42,1,0.0,1725.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
20450,16-May-2024,20450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20450.00,2455.0,32657.0,42.88,1.25,22161.0,20450,16-May-2024,OPTIDXNIFTY16-05-2024CE20450.00,55,5,0.0,1619.1,14-May-2024 11:28:47,"14/05/2024, 11:30"
20500,16-May-2024,20500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20500.00,85385.0,116348.0,41.74,1.0,22163.4,20500,16-May-2024,OPTIDXNIFTY16-05-2024CE20500.00,654,41,0.0,1690.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20550,16-May-2024,20550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20550.00,3745.0,43660.0,40.59,1.1,22161.0,20550,16-May-2024,OPTIDXNIFTY16-05-2024CE20550.00,145,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20600,16-May-2024,20600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20600.00,12151.0,111669.0,39.44,1.0,22161.0,20600,16-May-2024,OPTIDXNIFTY16-05-2024CE20600.00,52,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20650,16-May-2024,20650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20650.00,8459.0,74007.0,38.88,1.2,22163.4,20650,16-May-2024,OPTIDXNIFTY16-05-2024CE20650.00,59,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20700,16-May-2024,20700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20700.00,29914.0,160144.0,38.07,1.15,22161.0,20700,16-May-2024,OPTIDXNIFTY16-05-2024CE20700.00,244,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20750,16-May-2024,20750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20750.00,12410.0,72860.0,37.06,1.25,22163.4,20750,16-May-2024,OPTIDXNIFTY16-05-2024CE20750.00,39,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20800,16-May-2024,20800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20800.00,38100.0,198078.0,36.04,1.25,22161.0,20800,16-May-2024,OPTIDXNIFTY16-05-2024CE20800.00,79,4,0.0,1295.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
20850,16-May-2024,20850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20850.00,14637.0,88864.0,35.0,1.3,22163.4,20850,16-May-2024,OPTIDXNIFTY16-05-2024CE20850.00,177,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20900,16-May-2024,20900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20900.00,60426.0,272904.0,33.82,1.25,22161.0,20900,16-May-2024,OPTIDXNIFTY16-05-2024CE20900.00,63,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
20950,16-May-2024,20950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20950.00,22789.0,98980.0,33.28,1.5,22161.0,20950,16-May-2024,OPTIDXNIFTY16-05-2024CE20950.00,119,0,0.0,0.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21000,16-May-2024,21000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21000.00,230609.0,482620.0,32.31,1.65,22161.0,21000,16-May-2024,OPTIDXNIFTY16-05-2024CE21000.00,1315,427,0.0,1166.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21050,16-May-2024,21050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21050.00,19292.0,76207.0,31.09,1.65,22163.4,21050,16-May-2024,OPTIDXNIFTY16-05-2024CE21050.00,80,2,0.0,1054.25,14-May-2024 11:28:47,"14/05/2024, 11:30"
21100,16-May-2024,21100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21100.00,59982.0,296304.0,29.87,1.75,22163.4,21100,16-May-2024,OPTIDXNIFTY16-05-2024CE21100.00,93,73,0.0,1072.3,14-May-2024 11:28:47,"14/05/2024, 11:30"
21150,16-May-2024,21150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21150.00,29372.0,135257.0,29.15,1.9,22163.4,21150,16-May-2024,OPTIDXNIFTY16-05-2024CE21150.00,84,100,0.0,1026.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21200,16-May-2024,21200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21200.00,118969.0,349845.0,28.35,2.2,22163.4,21200,16-May-2024,OPTIDXNIFTY16-05-2024CE21200.00,124,108,0.0,973.6,14-May-2024 11:28:47,"14/05/2024, 11:30"
21250,16-May-2024,21250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21250.00,30232.0,198471.0,27.41,2.35,22161.0,21250,16-May-2024,OPTIDXNIFTY16-05-2024CE21250.00,89,43,0.0,909.2,14-May-2024 11:28:47,"14/05/2024, 11:30"
21300,16-May-2024,21300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21300.00,91990.0,310942.0,26.71,2.8,22161.0,21300,16-May-2024,OPTIDXNIFTY16-05-2024CE21300.00,344,85,0.0,877.5,14-May-2024 11:28:47,"14/05/2024, 11:30"
21350,16-May-2024,21350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21350.00,37868.0,153953.0,25.91,3.2,22161.0,21350,16-May-2024,OPTIDXNIFTY16-05-2024CE21350.00,211,31,0.0,810.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21400,16-May-2024,21400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21400.00,151216.0,425965.0,25.19,3.8,22163.4,21400,16-May-2024,OPTIDXNIFTY16-05-2024CE21400.00,1261,244,0.0,765.8,14-May-2024 11:28:47,"14/05/2024, 11:30"
21450,16-May-2024,21450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21450.00,36528.0,146759.0,24.42,4.45,22161.0,21450,16-May-2024,OPTIDXNIFTY16-05-2024CE21450.00,271,50,0.0,733.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21500,16-May-2024,21500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21500.00,196906.0,499528.0,23.62,5.2,22163.4,21500,16-May-2024,OPTIDXNIFTY16-05-2024CE21500.00,11416,2905,0.0,671.1,14-May-2024 11:28:47,"14/05/2024, 11:30"
21550,16-May-2024,21550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21550.00,30796.0,184668.0,22.83,6.15,22163.4,21550,16-May-2024,OPTIDXNIFTY16-05-2024CE21550.00,701,242,0.0,616.55,14-May-2024 11:28:47,"14/05/2024, 11:30"
21600,16-May-2024,21600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21600.00,116351.0,421564.0,22.04,7.3,22163.4,21600,16-May-2024,OPTIDXNIFTY16-05-2024CE21600.00,3181,1948,0.0,570.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21650,16-May-2024,21650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21650.00,35566.0,278024.0,21.4,9.0,22161.0,21650,16-May-2024,OPTIDXNIFTY16-05-2024CE21650.00,1780,679,0.0,521.3,14-May-2024 11:28:47,"14/05/2024, 11:30"
21700,16-May-2024,21700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21700.00,124256.0,545971.0,20.87,11.4,22161.0,21700,16-May-2024,OPTIDXNIFTY16-05-2024CE21700.00,6761,10223,0.0,475.5,14-May-2024 11:28:47,"14/05/2024, 11:30"
21750,16-May-2024,21750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21750.00,62963.0,400614.0,20.26,14.2,22163.4,21750,16-May-2024,OPTIDXNIFTY16-05-2024CE21750.00,4721,7637,0.0,425.65,14-May-2024 11:28:47,"14/05/2024, 11:30"
21800,16-May-2024,21800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21800.00,154928.0,748481.0,19.79,17.8,22163.4,21800,16-May-2024,OPTIDXNIFTY16-05-2024CE21800.00,16098,52923,9.87,379.3,14-May-2024 11:28:47,"14/05/2024, 11:30"
21850,16-May-2024,21850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21850.00,75536.0,487957.0,19.18,22.45,22161.0,21850,16-May-2024,OPTIDXNIFTY16-05-2024CE21850.00,15765,26766,11.71,334.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
21900,16-May-2024,21900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21900.00,167661.0,1114819.0,18.75,29.15,22163.4,21900,16-May-2024,OPTIDXNIFTY16-05-2024CE21900.00,31113,110494,12.73,289.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
21950,16-May-2024,21950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21950.00,99723.0,687827.0,18.4,37.55,22163.4,21950,16-May-2024,OPTIDXNIFTY16-05-2024CE21950.00,28479,78496,13.73,250.05,14-May-2024 11:28:47,"14/05/2024, 11:30"
22000,16-May-2024,22000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22000.00,260409.0,1692651.0,18.03,47.65,22161.0,22000,16-May-2024,OPTIDXNIFTY16-05-2024CE22000.00,124035,681009,14.3,209.95,14-May-2024 11:28:47,"14/05/2024, 11:30"
22050,16-May-2024,22050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22050.00,72054.0,951959.0,18.02,62.1,22163.4,22050,16-May-2024,OPTIDXNIFTY16-05-2024CE22050.00,59738,436428,14.66,173.8,14-May-2024 11:28:47,"14/05/2024, 11:30"
22100,16-May-2024,22100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22100.00,190100.0,2321550.0,17.9,80.1,22161.0,22100,16-May-2024,OPTIDXNIFTY16-05-2024CE22100.00,191893,2166525,14.92,142.2,14-May-2024 11:28:47,"14/05/2024, 11:30"
22150,16-May-2024,22150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22150.00,95787.0,1349855.0,17.84,101.8,22163.4,22150,16-May-2024,OPTIDXNIFTY16-05-2024CE22150.00,116831,1822803,15.05,112.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
22200,16-May-2024,22200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22200.00,114475.0,1252664.0,17.92,126.75,22161.0,22200,16-May-2024,OPTIDXNIFTY16-05-2024CE22200.00,260439,2537339,15.17,88.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
22250,16-May-2024,22250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22250.00,22156.0,279573.0,18.03,154.2,22163.4,22250,16-May-2024,OPTIDXNIFTY16-05-2024CE22250.00,90393,885850,15.18,67.05,14-May-2024 11:28:47,"14/05/2024, 11:30"
22300,16-May-2024,22300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22300.00,48225.0,276239.0,18.12,188.3,22163.4,22300,16-May-2024,OPTIDXNIFTY16-05-2024CE22300.00,252472,1400242,15.12,49.2,14-May-2024 11:28:47,"14/05/2024, 11:30"
22350,16-May-2024,22350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22350.00,9484.0,41546.0,18.47,223.7,22163.4,22350,16-May-2024,OPTIDXNIFTY16-05-2024CE22350.00,90188,686725,15.18,35.65,14-May-2024 11:28:47,"14/05/2024, 11:30"
22400,16-May-2024,22400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22400.00,27190.0,70388.0,19.13,262.3,22161.0,22400,16-May-2024,OPTIDXNIFTY16-05-2024CE22400.00,183043,943000,15.28,25.75,14-May-2024 11:28:47,"14/05/2024, 11:30"
22450,16-May-2024,22450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22450.00,3881.0,12736.0,19.19,303.35,22161.0,22450,16-May-2024,OPTIDXNIFTY16-05-2024CE22450.00,79599,608131,15.3,18.0,14-May-2024 11:28:47,"14/05/2024, 11:30"
22500,16-May-2024,22500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22500.00,39430.0,46520.0,20.21,350.75,22163.4,22500,16-May-2024,OPTIDXNIFTY16-05-2024CE22500.00,261039,1053010,15.51,12.65,14-May-2024 11:28:47,"14/05/2024, 11:30"
22550,16-May-2024,22550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22550.00,2232.0,1368.0,20.57,393.5,22163.4,22550,16-May-2024,OPTIDXNIFTY16-05-2024CE22550.00,102626,523444,15.53,8.4,14-May-2024 11:28:47,"14/05/2024, 11:30"
22600,16-May-2024,22600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22600.00,8957.0,1986.0,21.92,443.85,22161.0,22600,16-May-2024,OPTIDXNIFTY16-05-2024CE22600.00,174092,757631,15.69,5.6,14-May-2024 11:28:47,"14/05/2024, 11:30"
22650,16-May-2024,22650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22650.00,1950.0,334.0,23.31,496.7,22163.4,22650,16-May-2024,OPTIDXNIFTY16-05-2024CE22650.00,83595,521915,15.97,3.9,14-May-2024 11:28:47,"14/05/2024, 11:30"
22700,16-May-2024,22700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22700.00,5456.0,1453.0,24.6,539.4,22163.4,22700,16-May-2024,OPTIDXNIFTY16-05-2024CE22700.00,161056,688203,16.24,2.7,14-May-2024 11:28:47,"14/05/2024, 11:30"
22750,16-May-2024,22750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22750.00,865.0,54.0,37.38,617.0,22163.4,22750,16-May-2024,OPTIDXNIFTY16-05-2024CE22750.00,76731,295392,16.76,2.1,14-May-2024 11:28:47,"14/05/2024, 11:30"
22800,16-May-2024,22800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22800.00,4132.0,662.0,28.02,638.3,22161.0,22800,16-May-2024,OPTIDXNIFTY16-05-2024CE22800.00,214470,681372,17.46,1.75,14-May-2024 11:28:47,"14/05/2024, 11:30"
22850,16-May-2024,22850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22850.00,986.0,69.0,29.28,683.35,22161.0,22850,16-May-2024,OPTIDXNIFTY16-05-2024CE22850.00,67904,261238,18.3,1.6,14-May-2024 11:28:47,"14/05/2024, 11:30"
22900,16-May-2024,22900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22900.00,1474.0,650.0,30.33,740.0,22163.4,22900,16-May-2024,OPTIDXNIFTY16-05-2024CE22900.00,124458,379425,19.31,1.5,14-May-2024 11:28:47,"14/05/2024, 11:30"
22950,16-May-2024,22950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22950.00,618.0,0.0,0.0,0.0,22163.4,22950,16-May-2024,OPTIDXNIFTY16-05-2024CE22950.00,36963,100645,20.02,1.4,14-May-2024 11:28:47,"14/05/2024, 11:30"
23000,16-May-2024,23000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23000.00,3507.0,1112.0,34.53,841.15,22163.4,23000,16-May-2024,OPTIDXNIFTY16-05-2024CE23000.00,252417,515413,21.04,1.25,14-May-2024 11:28:47,"14/05/2024, 11:30"
23050,16-May-2024,23050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23050.00,130.0,6.0,29.64,862.0,22161.0,23050,16-May-2024,OPTIDXNIFTY16-05-2024CE23050.00,22614,58886,22.15,1.3,14-May-2024 11:28:47,"14/05/2024, 11:30"
23100,16-May-2024,23100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23100.00,1519.0,5.0,37.7,925.0,22163.4,23100,16-May-2024,OPTIDXNIFTY16-05-2024CE23100.00,56687,132583,23.14,1.15,14-May-2024 11:28:47,"14/05/2024, 11:30"
23150,16-May-2024,23150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23150.00,126.0,13.0,41.27,980.0,22163.4,23150,16-May-2024,OPTIDXNIFTY16-05-2024CE23150.00,18894,47045,24.11,1.25,14-May-2024 11:28:47,"14/05/2024, 11:30"
23200,16-May-2024,23200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23200.00,228.0,5.0,37.31,1017.8,22161.0,23200,16-May-2024,OPTIDXNIFTY16-05-2024CE23200.00,76035,219226,25.19,1.2,14-May-2024 11:28:47,"14/05/2024, 11:30"
